Unnamed: 0,PostId,PostUrl,PostEngagement,Platform,ChannelID,ChannelName,ChannelUid,ChannelUrl,ChannelEngagement,post_body_text,GoogleAudioText,VoskAudioText,EmbeddedContentText,published_at,post_data,post_media_urls,LikesCount,SharesCount,CommentsCount,ViewsCount,post_media_file,embedded_post_text,search_data,embedded,Tweet,AuthorTweet,Datetime,id
83694,229501822,https://twitter.com/TuckerCarlson/status/1787603250822193463,,Twitter,7323732,Tucker Carlson,blank_for_now,blank_for_now,"{""follower_count"":14253761,""following_count"":1,""like_count"":null,""post_count"":5075,""views_count"":null,""comment_count"":null,""share_count"":null}",Ep. 102  Che Guevara was executed in 1967 in a remote Bolivian village. One of the last people to speak to him alive was CIA officer Felix Rodriguez. Here’s his story. https://t.co/G8QM9kvFFe, ,no longer populated,,2024-05-06T22:00:01.000Z,post data removed,,43333,12126,1574,3316646,,,,Embedded content: ,Ep. 102  Che Guevara was executed in 1967 in a remote Bolivian village. One of the last people to speak to him alive was CIA officer Felix Rodriguez. Here’s his story. https://t.co/G8QM9kvFFe,"Author: Tucker Carlson
Tweet: Ep. 102  Che Guevara was executed in 1967 in a remote Bolivian village. One of the last people to speak to him alive was CIA officer Felix Rodriguez. Here’s his story. https://t.co/G8QM9kvFFe",2024-05-06 22:00:01,229501822
83755,230098419,https://twitter.com/TuckerCarlson/status/1787559707768758608,,Twitter,7323732,Tucker Carlson,blank_for_now,blank_for_now,"{""follower_count"":14926452,""following_count"":2,""like_count"":null,""post_count"":5116,""views_count"":null,""comment_count"":null,""share_count"":null}","The defining features of a pagan society are slavery and human sacrifice, so it shouldn’t surprise us to see their resurgence in a post-Christian America.", ,no longer populated,,2024-05-06T19:07:00.000Z,post data removed,,18487,4414,943,1088605,,,,Embedded content: ,"The defining features of a pagan society are slavery and human sacrifice, so it shouldn’t surprise us to see their resurgence in a post-Christian America.","Author: Tucker Carlson
Tweet: The defining features of a pagan society are slavery and human sacrifice, so it shouldn’t surprise us to see their resurgence in a post-Christian America.",2024-05-06 19:07:00,230098419
84105,228826814,https://twitter.com/TuckerCarlson/status/1787150261401821610,,Twitter,7323732,Tucker Carlson,blank_for_now,blank_for_now,"{""follower_count"":12904710,""following_count"":1,""like_count"":null,""post_count"":4929,""views_count"":null,""comment_count"":null,""share_count"":null}","It’s interesting to see where the victims of the Maoist MeToo hysteria are today. Many have been destroyed, but not Joseph Massey. He found his faith and became an even better poet. https://t.co/jlsJ3ex6OU", ,no longer populated,,2024-05-05T16:00:00.000Z,post data removed,,5983,949,306,965636,,,,Embedded content: ,"It’s interesting to see where the victims of the Maoist MeToo hysteria are today. Many have been destroyed, but not Joseph Massey. He found his faith and became an even better poet. https://t.co/jlsJ3ex6OU","Author: Tucker Carlson
Tweet: It’s interesting to see where the victims of the Maoist MeToo hysteria are today. Many have been destroyed, but not Joseph Massey. He found his faith and became an even better poet. https://t.co/jlsJ3ex6OU",2024-05-05 16:00:00,228826814
84647,228123537,https://twitter.com/TuckerCarlson/status/1786516087682842954,,Twitter,7323732,Tucker Carlson,blank_for_now,blank_for_now,"{""follower_count"":14257913,""following_count"":1,""like_count"":null,""post_count"":5075,""views_count"":null,""comment_count"":null,""share_count"":null}","Ep. 101  If you remember Tucker Max from his books about drunken womanizing, you may be shocked to find out what he’s doing now. https://t.co/n49wZrBl2j", ,no longer populated,,2024-05-03T22:00:01.000Z,post data removed,,20911,5050,1118,2167220,,,,Embedded content: ,"Ep. 101  If you remember Tucker Max from his books about drunken womanizing, you may be shocked to find out what he’s doing now. https://t.co/n49wZrBl2j","Author: Tucker Carlson
Tweet: Ep. 101  If you remember Tucker Max from his books about drunken womanizing, you may be shocked to find out what he’s doing now. https://t.co/n49wZrBl2j",2024-05-03 22:00:01,228123537
85010,227590965,https://twitter.com/TuckerCarlson/status/1786153696969261071,,Twitter,7323732,Tucker Carlson,blank_for_now,blank_for_now,"{""follower_count"":13289251,""following_count"":1,""like_count"":null,""post_count"":4964,""views_count"":null,""comment_count"":null,""share_count"":null}",The Biden State Department seems to dislike Hungary more than North Korea. Why is that? Maybe because Hungary is a Christian country with secure borders. Balazs Orban explains. https://t.co/rCKyeHqPcR, ,no longer populated,,2024-05-02T22:00:01.000Z,post data removed,,34419,9766,1104,1701400,,,,Embedded content: ,The Biden State Department seems to dislike Hungary more than North Korea. Why is that? Maybe because Hungary is a Christian country with secure borders. Balazs Orban explains. https://t.co/rCKyeHqPcR,"Author: Tucker Carlson
Tweet: The Biden State Department seems to dislike Hungary more than North Korea. Why is that? Maybe because Hungary is a Christian country with secure borders. Balazs Orban explains. https://t.co/rCKyeHqPcR",2024-05-02 22:00:01,227590965
85195,227424160,https://twitter.com/TuckerCarlson/status/1786019741108203828,,Twitter,7323732,Tucker Carlson,blank_for_now,blank_for_now,"{""follower_count"":16295627,""following_count"":2,""like_count"":null,""post_count"":5249,""views_count"":null,""comment_count"":null,""share_count"":null}",Yes. The New Testament., ,no longer populated,Did the House of Representatives just make parts of the Bible illegal?,2024-05-02T13:07:43.000Z,post data removed,,68780,16316,3675,7239906,,Did the House of Representatives just make parts of the Bible illegal?,,Embedded content: ,Yes. The New Testament.,"Author: Tucker Carlson
Tweet: Yes. The New Testament.",2024-05-02 13:07:43,227424160
85450,227048679,https://twitter.com/TuckerCarlson/status/1785791311271874921,,Twitter,7323732,Tucker Carlson,blank_for_now,blank_for_now,"{""follower_count"":14248886,""following_count"":1,""like_count"":null,""post_count"":5073,""views_count"":null,""comment_count"":null,""share_count"":null}",Ep. 100  Democrats in Congress are working to shut down a TV network that criticized them. That’s illegal but it’s happening. https://t.co/QgEC8TllgJ, ,no longer populated,,2024-05-01T22:00:01.000Z,post data removed,,44218,14992,1924,3446952,,,,Embedded content: ,Ep. 100  Democrats in Congress are working to shut down a TV network that criticized them. That’s illegal but it’s happening. https://t.co/QgEC8TllgJ,"Author: Tucker Carlson
Tweet: Ep. 100  Democrats in Congress are working to shut down a TV network that criticized them. That’s illegal but it’s happening. https://t.co/QgEC8TllgJ",2024-05-01 22:00:01,227048679
85892,226570568,https://twitter.com/TuckerCarlson/status/1785428923960234461,,Twitter,7323732,Tucker Carlson,blank_for_now,blank_for_now,"{""follower_count"":14257913,""following_count"":1,""like_count"":null,""post_count"":5075,""views_count"":null,""comment_count"":null,""share_count"":null}","The defining features of a pagan society are slavery and human sacrifice, so it shouldn’t surprise us to see their resurgence in a post-Christian America. https://t.co/cwImW6gjIR", ,no longer populated,,2024-04-30T22:00:01.000Z,post data removed,,28398,8225,1871,2074481,,,,Embedded content: ,"The defining features of a pagan society are slavery and human sacrifice, so it shouldn’t surprise us to see their resurgence in a post-Christian America. https://t.co/cwImW6gjIR","Author: Tucker Carlson
Tweet: The defining features of a pagan society are slavery and human sacrifice, so it shouldn’t surprise us to see their resurgence in a post-Christian America. https://t.co/cwImW6gjIR",2024-04-30 22:00:01,226570568
86038,227062771,https://twitter.com/TuckerCarlson/status/1785322465859657803,,Twitter,7323732,Tucker Carlson,blank_for_now,blank_for_now,"{""follower_count"":14254057,""following_count"":1,""like_count"":null,""post_count"":5075,""views_count"":null,""comment_count"":null,""share_count"":null}",News coverage in the West has become a tool of repression and control. There’s only one solution to propaganda. Telling the truth without fear. That’s why we founded the all-new Tucker Carlson Network. Become a member today to unlock countless hours of exclusive content!, ,no longer populated,,2024-04-30T14:57:00.000Z,post data removed,,29717,5990,1252,1831673,,,,Embedded content: ,News coverage in the West has become a tool of repression and control. There’s only one solution to propaganda. Telling the truth without fear. That’s why we founded the all-new Tucker Carlson Network. Become a member today to unlock countless hours of exclusive content!,"Author: Tucker Carlson
Tweet: News coverage in the West has become a tool of repression and control. There’s only one solution to propaganda. Telling the truth without fear. That’s why we founded the all-new Tucker Carlson Network. Become a member today to unlock countless hours of exclusive content!",2024-04-30 14:57:00,227062771
86050,227062984,https://twitter.com/TuckerCarlson/status/1785315922950975821,,Twitter,7323732,Tucker Carlson,blank_for_now,blank_for_now,"{""follower_count"":13288764,""following_count"":1,""like_count"":null,""post_count"":4964,""views_count"":null,""comment_count"":null,""share_count"":null}",News coverage in the West has become a tool of repression and control. There’s only one solution to propaganda. Telling the truth without fear. That’s why we founded the all-new Tucker Carlson Network. Become a member today to unlock countless hours of exclusive content!, ,no longer populated,,2024-04-30T14:31:00.000Z,post data removed,,51991,10373,2412,2493375,,,,Embedded content: ,News coverage in the West has become a tool of repression and control. There’s only one solution to propaganda. Telling the truth without fear. That’s why we founded the all-new Tucker Carlson Network. Become a member today to unlock countless hours of exclusive content!,"Author: Tucker Carlson
Tweet: News coverage in the West has become a tool of repression and control. There’s only one solution to propaganda. Telling the truth without fear. That’s why we founded the all-new Tucker Carlson Network. Become a member today to unlock countless hours of exclusive content!",2024-04-30 14:31:00,227062984
86325,226079820,https://twitter.com/TuckerCarlson/status/1785066534995714067,,Twitter,7323732,Tucker Carlson,blank_for_now,blank_for_now,"{""follower_count"":14888883,""following_count"":2,""like_count"":null,""post_count"":5112,""views_count"":null,""comment_count"":null,""share_count"":null}","Ep. 99  Aleksandr Dugin is the most famous political philosopher in Russia. His ideas are considered so dangerous, the Ukrainian government murdered his daughter and Amazon won’t sell his books. We talked to him in Moscow. https://t.co/4LrO0Ufg9P", ,no longer populated,,2024-04-29T22:00:01.000Z,post data removed,,61498,18194,5186,8126373,,,,Embedded content: ,"Ep. 99  Aleksandr Dugin is the most famous political philosopher in Russia. His ideas are considered so dangerous, the Ukrainian government murdered his daughter and Amazon won’t sell his books. We talked to him in Moscow. https://t.co/4LrO0Ufg9P","Author: Tucker Carlson
Tweet: Ep. 99  Aleksandr Dugin is the most famous political philosopher in Russia. His ideas are considered so dangerous, the Ukrainian government murdered his daughter and Amazon won’t sell his books. We talked to him in Moscow. https://t.co/4LrO0Ufg9P",2024-04-29 22:00:01,226079820
87396,224722854,https://twitter.com/TuckerCarlson/status/1783979370811724167,,Twitter,7323732,Tucker Carlson,blank_for_now,blank_for_now,"{""follower_count"":15999993,""following_count"":2,""like_count"":null,""post_count"":5205,""views_count"":null,""comment_count"":null,""share_count"":null}","About one in five mail-in ballots in the last election was fraudulent, handing Biden the presidency. We know this because the people who committed the fraud have admitted it in a new poll. https://t.co/fxHL9hT4sw", ,no longer populated,,2024-04-26T22:00:01.000Z,post data removed,,56654,19615,3028,3290864,,,,Embedded content: ,"About one in five mail-in ballots in the last election was fraudulent, handing Biden the presidency. We know this because the people who committed the fraud have admitted it in a new poll. https://t.co/fxHL9hT4sw","Author: Tucker Carlson
Tweet: About one in five mail-in ballots in the last election was fraudulent, handing Biden the presidency. We know this because the people who committed the fraud have admitted it in a new poll. https://t.co/fxHL9hT4sw",2024-04-26 22:00:01,224722854
87757,224252892,https://twitter.com/TuckerCarlson/status/1783616985072562393,,Twitter,7323732,Tucker Carlson,blank_for_now,blank_for_now,"{""follower_count"":14253761,""following_count"":1,""like_count"":null,""post_count"":5075,""views_count"":null,""comment_count"":null,""share_count"":null}",One of the most important qualities in a leader is the love of nature and animals. https://t.co/eequghf4oR, ,no longer populated,,2024-04-25T22:00:01.000Z,post data removed,,18203,3850,800,1372486,,,,Embedded content: ,One of the most important qualities in a leader is the love of nature and animals. https://t.co/eequghf4oR,"Author: Tucker Carlson
Tweet: One of the most important qualities in a leader is the love of nature and animals. https://t.co/eequghf4oR",2024-04-25 22:00:01,224252892
88166,223693510,https://twitter.com/TuckerCarlson/status/1783254594480730380,,Twitter,7323732,Tucker Carlson,blank_for_now,blank_for_now,"{""follower_count"":14257736,""following_count"":1,""like_count"":null,""post_count"":5075,""views_count"":null,""comment_count"":null,""share_count"":null}","Ep. 98  There is systemic racism in the United States, against whites. Everyone knows it. Nobody says it. How come? https://t.co/hSrU9BPVb4", ,no longer populated,,2024-04-24T22:00:01.000Z,post data removed,,77841,21317,5851,51317380,,,,Embedded content: ,"Ep. 98  There is systemic racism in the United States, against whites. Everyone knows it. Nobody says it. How come? https://t.co/hSrU9BPVb4","Author: Tucker Carlson
Tweet: Ep. 98  There is systemic racism in the United States, against whites. Everyone knows it. Nobody says it. How come? https://t.co/hSrU9BPVb4",2024-04-24 22:00:01,223693510
88603,222989322,https://twitter.com/TuckerCarlson/status/1782892215762579885,,Twitter,7323732,Tucker Carlson,blank_for_now,blank_for_now,"{""follower_count"":15580428,""following_count"":2,""like_count"":null,""post_count"":5166,""views_count"":null,""comment_count"":null,""share_count"":null}","America is being invaded and destroyed with the help of our leaders. Michael Yon has spent his life covering wars, so he recognized right away what was happening. https://t.co/8EohJ8MYTc", ,no longer populated,,2024-04-23T22:00:03.000Z,post data removed,,38287,12991,1497,2457528,,,,Embedded content: ,"America is being invaded and destroyed with the help of our leaders. Michael Yon has spent his life covering wars, so he recognized right away what was happening. https://t.co/8EohJ8MYTc","Author: Tucker Carlson
Tweet: America is being invaded and destroyed with the help of our leaders. Michael Yon has spent his life covering wars, so he recognized right away what was happening. https://t.co/8EohJ8MYTc",2024-04-23 22:00:03,222989322
88928,222175069,https://twitter.com/TuckerCarlson/status/1782492067274555681,,Twitter,7323732,Tucker Carlson,blank_for_now,blank_for_now,"{""follower_count"":12869179,""following_count"":1,""like_count"":null,""post_count"":4919,""views_count"":null,""comment_count"":null,""share_count"":null}","Ep. 97  Bob Amsterdam is an international human rights lawyer who’s been banned from Russia by Vladimir Putin. He says Ukraine is the single most repressive country he’s been to. “The idea it’s a democracy is a farce.” Once again, they’re lying to you and making you pay for it. https://t.co/hrLVZg4EFn", ,no longer populated,,2024-04-22T19:30:00.000Z,post data removed,,36947,11766,2454,8565291,,,,Embedded content: ,"Ep. 97  Bob Amsterdam is an international human rights lawyer who’s been banned from Russia by Vladimir Putin. He says Ukraine is the single most repressive country he’s been to. “The idea it’s a democracy is a farce.” Once again, they’re lying to you and making you pay for it. https://t.co/hrLVZg4EFn","Author: Tucker Carlson
Tweet: Ep. 97  Bob Amsterdam is an international human rights lawyer who’s been banned from Russia by Vladimir Putin. He says Ukraine is the single most repressive country he’s been to. “The idea it’s a democracy is a farce.” Once again, they’re lying to you and making you pay for it. https://t.co/hrLVZg4EFn",2024-04-22 19:30:00,222175069
89378,221295756,https://twitter.com/TuckerCarlson/status/1781714442373185615,,Twitter,7323732,Tucker Carlson,blank_for_now,blank_for_now,"{""follower_count"":12881967,""following_count"":1,""like_count"":null,""post_count"":4917,""views_count"":null,""comment_count"":null,""share_count"":null}",I want to discipline my kids but I’m worried about turning into Tony Fauci. What do I do? Ask Tucker. https://t.co/2cYF1XwacM, ,no longer populated,,2024-04-20T16:00:00.000Z,post data removed,,17081,3201,957,1305393,,,,Embedded content: ,I want to discipline my kids but I’m worried about turning into Tony Fauci. What do I do? Ask Tucker. https://t.co/2cYF1XwacM,"Author: Tucker Carlson
Tweet: I want to discipline my kids but I’m worried about turning into Tony Fauci. What do I do? Ask Tucker. https://t.co/2cYF1XwacM",2024-04-20 16:00:00,221295756
89693,220901560,https://twitter.com/TuckerCarlson/status/1781336960419926090,,Twitter,7323732,Tucker Carlson,blank_for_now,blank_for_now,"{""follower_count"":13289251,""following_count"":1,""like_count"":null,""post_count"":4964,""views_count"":null,""comment_count"":null,""share_count"":null}","It’s hard to believe that what happened to Dennis Hannon and his son is real, but it is. You’d rather have cancer than go through this. https://t.co/ExY6gOndNV", ,no longer populated,,2024-04-19T15:00:01.000Z,post data removed,,22069,6599,813,1522174,,,,Embedded content: ,"It’s hard to believe that what happened to Dennis Hannon and his son is real, but it is. You’d rather have cancer than go through this. https://t.co/ExY6gOndNV","Author: Tucker Carlson
Tweet: It’s hard to believe that what happened to Dennis Hannon and his son is real, but it is. You’d rather have cancer than go through this. https://t.co/ExY6gOndNV",2024-04-19 15:00:01,220901560
89806,220626681,https://twitter.com/TuckerCarlson/status/1781118314770522526,,Twitter,7323732,Tucker Carlson,blank_for_now,blank_for_now,"{""follower_count"":14257349,""following_count"":1,""like_count"":null,""post_count"":5075,""views_count"":null,""comment_count"":null,""share_count"":null}",There aren't many political fundraising pitches more corrupt and harmful than this one. https://t.co/BSXpB4ALm2, ,no longer populated,,2024-04-19T00:31:12.000Z,post data removed,,21930,4648,1643,2118131,,,,Embedded content: ,There aren't many political fundraising pitches more corrupt and harmful than this one. https://t.co/BSXpB4ALm2,"Author: Tucker Carlson
Tweet: There aren't many political fundraising pitches more corrupt and harmful than this one. https://t.co/BSXpB4ALm2",2024-04-19 00:31:12,220626681
89824,220578286,https://twitter.com/TuckerCarlson/status/1781080270369595785,,Twitter,7323732,Tucker Carlson,blank_for_now,blank_for_now,"{""follower_count"":14375637,""following_count"":1,""like_count"":null,""post_count"":5091,""views_count"":null,""comment_count"":null,""share_count"":null}","Ep. 96  How did a self-described conservative evangelical like Mike Johnson wind up supporting the anti-Christian policies of the Biden administration? He’s not the only one, as Megan Basham explains. https://t.co/w0XJqzV06V", ,no longer populated,,2024-04-18T22:00:01.000Z,post data removed,,34291,10599,1653,2094070,,,,Embedded content: ,"Ep. 96  How did a self-described conservative evangelical like Mike Johnson wind up supporting the anti-Christian policies of the Biden administration? He’s not the only one, as Megan Basham explains. https://t.co/w0XJqzV06V","Author: Tucker Carlson
Tweet: Ep. 96  How did a self-described conservative evangelical like Mike Johnson wind up supporting the anti-Christian policies of the Biden administration? He’s not the only one, as Megan Basham explains. https://t.co/w0XJqzV06V",2024-04-18 22:00:01,220578286
90068,220095362,https://twitter.com/TuckerCarlson/status/1780717876791398654,,Twitter,7323732,Tucker Carlson,blank_for_now,blank_for_now,"{""follower_count"":15812575,""following_count"":2,""like_count"":null,""post_count"":5181,""views_count"":null,""comment_count"":null,""share_count"":null}","Ep. 95  Why do the reddest states produce the dumbest, most liberal Republicans? Why aren’t John Cornyn and Dan Crenshaw bagging groceries at Walmart? Jesse Kelly has thought about this. https://t.co/7t5Rrma8HF", ,no longer populated,,2024-04-17T22:00:00.000Z,post data removed,,52810,14467,2967,5981595,,,,Embedded content: ,"Ep. 95  Why do the reddest states produce the dumbest, most liberal Republicans? Why aren’t John Cornyn and Dan Crenshaw bagging groceries at Walmart? Jesse Kelly has thought about this. https://t.co/7t5Rrma8HF","Author: Tucker Carlson
Tweet: Ep. 95  Why do the reddest states produce the dumbest, most liberal Republicans? Why aren’t John Cornyn and Dan Crenshaw bagging groceries at Walmart? Jesse Kelly has thought about this. https://t.co/7t5Rrma8HF",2024-04-17 22:00:00,220095362
90127,220522186,https://twitter.com/TuckerCarlson/status/1780637092772766076,,Twitter,7323732,Tucker Carlson,blank_for_now,blank_for_now,"{""follower_count"":14257105,""following_count"":1,""like_count"":null,""post_count"":5075,""views_count"":null,""comment_count"":null,""share_count"":null}","How do we save our country? The answer is not politics.

“Our disease is radical and it’s spiritual.” @douglaswils explains:", ,no longer populated,,2024-04-17T16:39:00.000Z,post data removed,,82975,18427,4676,8569870,,,,Embedded content: ,"How do we save our country? The answer is not politics.

“Our disease is radical and it’s spiritual.” @douglaswils explains:","Author: Tucker Carlson
Tweet: How do we save our country? The answer is not politics.

“Our disease is radical and it’s spiritual.” @douglaswils explains:",2024-04-17 16:39:00,220522186
90268,219652878,https://twitter.com/TuckerCarlson/status/1780355490964283565,,Twitter,7323732,Tucker Carlson,blank_for_now,blank_for_now,"{""follower_count"":14052664,""following_count"":1,""like_count"":null,""post_count"":5051,""views_count"":null,""comment_count"":null,""share_count"":null}",Ep. 94  The social media app Telegram has over 900 million users around the world. Its founder Pavel Durov sat down with us at his offices in Dubai for his first on-camera interview in almost a decade. https://t.co/NEb3KzWOg8, ,no longer populated,,2024-04-16T22:00:01.000Z,post data removed,,65630,18417,2653,18503732,,,,Embedded content: ,Ep. 94  The social media app Telegram has over 900 million users around the world. Its founder Pavel Durov sat down with us at his offices in Dubai for his first on-camera interview in almost a decade. https://t.co/NEb3KzWOg8,"Author: Tucker Carlson
Tweet: Ep. 94  The social media app Telegram has over 900 million users around the world. Its founder Pavel Durov sat down with us at his offices in Dubai for his first on-camera interview in almost a decade. https://t.co/NEb3KzWOg8",2024-04-16 22:00:01,219652878
90534,219085284,https://twitter.com/TuckerCarlson/status/1779915085332562039,,Twitter,7323732,Tucker Carlson,blank_for_now,blank_for_now,"{""follower_count"":16292064,""following_count"":2,""like_count"":null,""post_count"":5249,""views_count"":null,""comment_count"":null,""share_count"":null}",Pastor Doug Wilson is the Christian nationalist they warned you about. https://t.co/E92V7OMLTS, ,no longer populated,,2024-04-15T16:50:00.000Z,post data removed,https://www.junkipedia.org/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCT3NMMWprPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--6c233a861695f616b986ba1f03c4802535bac9a5/post-7323732-219085284-thumbnail,35705,9141,2265,8170596,,,,Embedded content: ,Pastor Doug Wilson is the Christian nationalist they warned you about. https://t.co/E92V7OMLTS,"Author: Tucker Carlson
Tweet: Pastor Doug Wilson is the Christian nationalist they warned you about. https://t.co/E92V7OMLTS",2024-04-15 16:50:00,219085284
90993,217951687,https://twitter.com/TuckerCarlson/status/1778890843404878305,,Twitter,7323732,Tucker Carlson,blank_for_now,blank_for_now,"{""follower_count"":14288587,""following_count"":1,""like_count"":null,""post_count"":5079,""views_count"":null,""comment_count"":null,""share_count"":null}",Ep. 93  Gina Carano lost her career when she refused to lie for Disney. She seems content with it. https://t.co/UGEOBR43uk, ,no longer populated,,2024-04-12T21:00:01.000Z,post data removed,,41520,9784,1282,2090550,,,,Embedded content: ,Ep. 93  Gina Carano lost her career when she refused to lie for Disney. She seems content with it. https://t.co/UGEOBR43uk,"Author: Tucker Carlson
Tweet: Ep. 93  Gina Carano lost her career when she refused to lie for Disney. She seems content with it. https://t.co/UGEOBR43uk",2024-04-12 21:00:01,217951687
91127,217523414,https://twitter.com/TuckerCarlson/status/1778543551342874992,,Twitter,7323732,Tucker Carlson,blank_for_now,blank_for_now,"{""follower_count"":14117547,""following_count"":1,""like_count"":null,""post_count"":5057,""views_count"":null,""comment_count"":null,""share_count"":null}",Naomi Wolf was one of the most famous liberal intellectuals in America. Then she questioned lockdowns and the Covid vax. It’s pretty amazing what happened next. https://t.co/zR0VJ9dwUO, ,no longer populated,,2024-04-11T22:00:01.000Z,post data removed,,47107,14088,1735,4190876,,,,Embedded content: ,Naomi Wolf was one of the most famous liberal intellectuals in America. Then she questioned lockdowns and the Covid vax. It’s pretty amazing what happened next. https://t.co/zR0VJ9dwUO,"Author: Tucker Carlson
Tweet: Naomi Wolf was one of the most famous liberal intellectuals in America. Then she questioned lockdowns and the Covid vax. It’s pretty amazing what happened next. https://t.co/zR0VJ9dwUO",2024-04-11 22:00:01,217523414
91344,217074284,https://twitter.com/TuckerCarlson/status/1778177385210519712,,Twitter,7323732,Tucker Carlson,blank_for_now,blank_for_now,"{""follower_count"":14097496,""following_count"":1,""like_count"":null,""post_count"":5055,""views_count"":null,""comment_count"":null,""share_count"":null}","Ep. 92  The FISA bill is dead but, like herpes, it’ll be back. It’s important to punish the people that pushed it. https://t.co/QFRh16SsRL", ,no longer populated,,2024-04-10T21:45:00.000Z,post data removed,,48345,14164,1867,2248450,,,,Embedded content: ,"Ep. 92  The FISA bill is dead but, like herpes, it’ll be back. It’s important to punish the people that pushed it. https://t.co/QFRh16SsRL","Author: Tucker Carlson
Tweet: Ep. 92  The FISA bill is dead but, like herpes, it’ll be back. It’s important to punish the people that pushed it. https://t.co/QFRh16SsRL",2024-04-10 21:45:00,217074284
91612,216600043,https://twitter.com/TuckerCarlson/status/1777800149818822809,,Twitter,7323732,Tucker Carlson,blank_for_now,blank_for_now,"{""follower_count"":15825263,""following_count"":2,""like_count"":null,""post_count"":5183,""views_count"":null,""comment_count"":null,""share_count"":null}","Ep. 91  How does the government of Israel treat Christians? In the West, Christian leaders don’t seem interested in knowing the answer. They should be. Here’s the view of a pastor from Bethlehem. https://t.co/Gvo116ojnf", ,no longer populated,,2024-04-09T20:46:00.000Z,post data removed,,82602,25295,10737,19404040,,,,Embedded content: ,"Ep. 91  How does the government of Israel treat Christians? In the West, Christian leaders don’t seem interested in knowing the answer. They should be. Here’s the view of a pastor from Bethlehem. https://t.co/Gvo116ojnf","Author: Tucker Carlson
Tweet: Ep. 91  How does the government of Israel treat Christians? In the West, Christian leaders don’t seem interested in knowing the answer. They should be. Here’s the view of a pastor from Bethlehem. https://t.co/Gvo116ojnf",2024-04-09 20:46:00,216600043
91946,215636544,https://twitter.com/TuckerCarlson/status/1776955493681918243,,Twitter,7323732,Tucker Carlson,blank_for_now,blank_for_now,"{""follower_count"":12732407,""following_count"":1,""like_count"":null,""post_count"":4891,""views_count"":null,""comment_count"":null,""share_count"":null}",RT @TuckerCarlson: TC Shorts  The Man in the Arena: Tony Bobulinski https://t.co/C50ejfcRhz, ,no longer populated,TC Shorts  The Man in the Arena: Tony Bobulinski https://t.co/C50ejfcRhz,2024-04-07T12:49:38.000Z,post data removed,,0,8375,0,58,,TC Shorts  The Man in the Arena: Tony Bobulinski https://t.co/C50ejfcRhz,,Embedded content: ,RT @TuckerCarlson: TC Shorts  The Man in the Arena: Tony Bobulinski https://t.co/C50ejfcRhz,"Author: Tucker Carlson
Tweet: RT @TuckerCarlson: TC Shorts  The Man in the Arena: Tony Bobulinski https://t.co/C50ejfcRhz",2024-04-07 12:49:38,215636544
92119,215283774,https://twitter.com/TuckerCarlson/status/1776641019913932901,,Twitter,7323732,Tucker Carlson,blank_for_now,blank_for_now,"{""follower_count"":15722555,""following_count"":2,""like_count"":null,""post_count"":5172,""views_count"":null,""comment_count"":null,""share_count"":null}",Ep. 90  Here’s the bright side of a dark time: people are starting to notice the lies. The vibe is changing fast. https://t.co/bwDRJr6t6f, ,no longer populated,,2024-04-06T16:00:02.000Z,post data removed,,50899,14294,1771,3447324,,,,Embedded content: ,Ep. 90  Here’s the bright side of a dark time: people are starting to notice the lies. The vibe is changing fast. https://t.co/bwDRJr6t6f,"Author: Tucker Carlson
Tweet: Ep. 90  Here’s the bright side of a dark time: people are starting to notice the lies. The vibe is changing fast. https://t.co/bwDRJr6t6f",2024-04-06 16:00:02,215283774
92267,215031295,https://twitter.com/TuckerCarlson/status/1776369221288763412,,Twitter,7323732,Tucker Carlson,blank_for_now,blank_for_now,"{""follower_count"":14090297,""following_count"":1,""like_count"":null,""post_count"":5053,""views_count"":null,""comment_count"":null,""share_count"":null}","Ep. 89  Bryan Johnson is a very smart, very rich, very well-meaning man who wants to live forever. That sounds like a terrible idea. This is one of the most interesting debates we’ve ever had. https://t.co/XN8BPLvc3b", ,no longer populated,,2024-04-05T22:00:00.000Z,post data removed,,29145,6342,3226,3122156,,,,Embedded content: ,"Ep. 89  Bryan Johnson is a very smart, very rich, very well-meaning man who wants to live forever. That sounds like a terrible idea. This is one of the most interesting debates we’ve ever had. https://t.co/XN8BPLvc3b","Author: Tucker Carlson
Tweet: Ep. 89  Bryan Johnson is a very smart, very rich, very well-meaning man who wants to live forever. That sounds like a terrible idea. This is one of the most interesting debates we’ve ever had. https://t.co/XN8BPLvc3b",2024-04-05 22:00:00,215031295
