PostId,PostUrl,PostEngagement,Platform,ChannelID,ChannelName,ChannelUid,ChannelUrl,ChannelEngagement,post_body_text,GoogleAudioText,VoskAudioText,EmbeddedContentText,published_at,post_data,post_media_urls,LikesCount,SharesCount,CommentsCount,ViewsCount,post_media_file,embedded_post_text,search_data
418091357,https://twitter.com/FoxNews/status/821739588846817280,,Twitter,6612356,Fox News,blank_for_now,blank_for_now,"{""follower_count"":25532478,""following_count"":262,""like_count"":null,""post_count"":643431,""views_count"":null,""comment_count"":null,""share_count"":null}",Here's a look at incoming first daughter #IvankaTrump's invitation to attend her father's inauguration. 🇺🇸 (Regram: @ivankatrump) https://t.co/glpdZQdbwq, ,no longer populated,,2017-01-18T15:22:39.000Z,post data removed,,933,153,59,0,,
475648981,https://twitter.com/FoxNews/status/821738766356332544,,Twitter,6612356,Fox News,blank_for_now,blank_for_now,"{""follower_count"":25953693,""following_count"":263,""like_count"":null,""post_count"":655817,""views_count"":null,""comment_count"":null,""share_count"":null}","President-elect @realDonaldTrump to @ainsleyearhardt: 'I Don't Want Celebs at Inauguration, I Want the People'
https://t.co/SRF7wzwK4a", ,no longer populated,,2017-01-18T15:19:23.000Z,post data removed,,1385,376,194,0,,
352303518,https://twitter.com/FoxNews/status/821532376127930369,,Twitter,6612356,Fox News,blank_for_now,blank_for_now,"{""follower_count"":25021855,""following_count"":262,""like_count"":null,""post_count"":630378,""views_count"":null,""comment_count"":null,""share_count"":null}",.@ScottBaio: I’ve been a conservative my whole life… I haven’t gotten blowback until recently b/c of my strong support for the Pres-elect. https://t.co/5djk3TCWal, ,no longer populated,,2017-01-18T01:39:16.000Z,post data removed,,2022,382,287,0,,
352005150,https://twitter.com/FoxNews/status/821479713637969920,,Twitter,6612356,Fox News,blank_for_now,blank_for_now,"{""follower_count"":25941185,""following_count"":263,""like_count"":null,""post_count"":654668,""views_count"":null,""comment_count"":null,""share_count"":null}","Driver who shot at Arizona officer was in US illegally, investigators say  https://t.co/6t2AkwNROa #FOXNewsUS https://t.co/6vxvSpbThX", ,no longer populated,,2017-01-17T22:10:00.000Z,post data removed,,433,457,137,0,,
352004974,https://twitter.com/FoxNews/status/821470328799031296,,Twitter,6612356,Fox News,blank_for_now,blank_for_now,"{""follower_count"":25941185,""following_count"":263,""like_count"":null,""post_count"":654668,""views_count"":null,""comment_count"":null,""share_count"":null}","BREAKING: @POTUS commutes the vast majority of Chelsea Manning's 35-year sentence for leaking Army documents, which will end May 17, 2017. https://t.co/sGODp5GOon", ,no longer populated,,2017-01-17T21:32:43.000Z,post data removed,,295,333,423,0,,
352067809,https://twitter.com/FoxNews/status/821408186120945664,,Twitter,6612356,Fox News,blank_for_now,blank_for_now,"{""follower_count"":25021348,""following_count"":262,""like_count"":null,""post_count"":630366,""views_count"":null,""comment_count"":null,""share_count"":null}","Trump Effect? Companies announce billions in U.S. investments, new jobs https://t.co/cqrQSdfZfs", ,no longer populated,,2017-01-17T17:25:47.000Z,post data removed,,1740,683,149,0,,
314186412,https://twitter.com/FoxNews/status/821072279161294848,,Twitter,6612356,Fox News,blank_for_now,blank_for_now,"{""follower_count"":24870458,""following_count"":262,""like_count"":null,""post_count"":624552,""views_count"":null,""comment_count"":null,""share_count"":null}","Clinton Global Initiative to lay off employees, shut down amid dwindling donations  https://t.co/ZoPKAOBUfR via @CDerespina https://t.co/TBbBdZ72V7", ,no longer populated,,2017-01-16T19:11:00.000Z,post data removed,,1571,700,674,0,,
314186419,https://twitter.com/FoxNews/status/821068254751834113,,Twitter,6612356,Fox News,blank_for_now,blank_for_now,"{""follower_count"":24870458,""following_count"":262,""like_count"":null,""post_count"":624552,""views_count"":null,""comment_count"":null,""share_count"":null}",Bill would cut off aid to countries that don't take back their illegal immigrant criminals  https://t.co/tZY7VRCPWz https://t.co/Eafx8xpTLu, ,no longer populated,,2017-01-16T18:55:01.000Z,post data removed,,1729,527,156,0,,
314186497,https://twitter.com/FoxNews/status/820698059382423552,,Twitter,6612356,Fox News,blank_for_now,blank_for_now,"{""follower_count"":24870400,""following_count"":262,""like_count"":null,""post_count"":624550,""views_count"":null,""comment_count"":null,""share_count"":null}",Ringling Bros. and Barnum &amp; Bailey Circus closing down after 146 years. https://t.co/IJe03vF5Za, ,no longer populated,,2017-01-15T18:23:59.000Z,post data removed,,168,96,74,0,,
476085282,https://twitter.com/FoxNews/status/819652484897513472,,Twitter,6612356,Fox News,blank_for_now,blank_for_now,"{""follower_count"":25954160,""following_count"":263,""like_count"":null,""post_count"":655840,""views_count"":null,""comment_count"":null,""share_count"":null}",BREAKING NEWS: @POTUS awards @VP Biden with the Presidential Medal of Freedom. https://t.co/Co7zYghyVU, ,no longer populated,,2017-01-12T21:09:15.000Z,post data removed,,1910,721,418,0,,
276256150,https://twitter.com/FoxNews/status/819634808133419009,,Twitter,6612356,Fox News,blank_for_now,blank_for_now,"{""follower_count"":24616869,""following_count"":262,""like_count"":null,""post_count"":615295,""views_count"":null,""comment_count"":null,""share_count"":null}","Cartels, smugglers exploit border wall fears ahead of Trump presidency  https://t.co/F8io4mLuan https://t.co/mzv5ISfYml", ,no longer populated,,2017-01-12T19:59:00.000Z,post data removed,,107,66,43,0,,
265699665,https://twitter.com/FoxNews/status/819534298336333824,,Twitter,6612356,Fox News,blank_for_now,blank_for_now,"{""follower_count"":24527472,""following_count"":261,""like_count"":null,""post_count"":613253,""views_count"":null,""comment_count"":null,""share_count"":null}",Rosie O'Donnell supports 'martial law' to delay #DonaldTrump's inauguration https://t.co/s1CJSjnndk, ,no longer populated,,2017-01-12T13:19:37.000Z,post data removed,,325,265,1482,0,,
